Timestamp,DeviceId,DeviceName,ActionType,FileName,FolderPath,SHA1,SHA256,MD5,PreviousFolderPath,PreviousFileName,FileSize,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessMD5,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessFolderPath,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessIntegrityLevel,InitiatingProcessTokenElevation,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,RequestProtocol,RequestAccountName,RequestAccountDomain,RequestAccountSid,ReportId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessUniqueId
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_1,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\GPUCache\data_1,e9c41b442cbf57ce30484ccb2a93aef381ce65f9,3550744dc35b917cac63be6d5156120a7556eb151b377ece5d794fbb26967994,d814c8ef7f7b41d1a8a507e540967f52,,,270336,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,707,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_1,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\DawnWebGPUCache\data_1,68d09995aaa218956d5f7e1aedf1947588d358ee,9a21a604ad17eef7bc0eadeaa0dc017feecd6347ed45fa419f110b0d88fdf6e6,eeda3126936b077a4800c0917793ee5b,,,270336,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,708,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Visited Links,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Visited Links,2edbb12af1ae2915ba1f35fa1e62f763ef68027e,9ceea34c9de0ad374d67267faaa40cb321cfcea5a8aa4b8efdac58c29c85f47b,2e5b2dfe613f80706695e786bdf9d49e,,,131072,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,711,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileCreated,temp-index,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\index-dir\temp-index,,,,,,,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,713,"{""FileType"":""Error""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileRenamed,the-real-index,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\index-dir\the-real-index,f3423edf4456bf605829f7abc1df5f5463bf8c85,94f50c772ad71e28868c42898dbb99af1c8d4545312621b550b4a60908510524,23fdbf42505b90c5b18f59057799f8cc,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\index-dir,temp-index,2832,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,715,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_2,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_2,c91683561a23b0b702e48f1220ddcf569d84b5fa,826e33a4e9792d74debf401f4c8f67c9379ca68bd32470c151ba21e5aba9a0c8,fa6f367f102fdd655162b3728a424c3d,,,1056768,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,717,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,DIPS,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\DIPS,db74dcce5219e3d727fcba176e87d349756fb32f,b7216cf619fa2eb3d31fd205be60d1159742eb4d0d81ddffb2bf2dd4f124df28,bfb1a6270e430650c385a74d75ea8031,,,36864,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,724,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_0,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_0,87bdc44d3763858f8460c245a974f0cc2c375a60,33af93f1635c1f42ef296887aaa55916648d6b815232b5f5e185f9272f65c38c,83b1fc07a03d6bda0fcabfeceaa4871a,,,81920,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,719,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Cookies,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies,24c2ba181716be7ac64fc1d846a73dff7aa7f0c1,44ede9382664a736a36ca099baf8c2d5786683d668fd743dbc3055ab7142014b,bbbe257af25054c514fe862cbabd2a74,,,28672,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,722,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_3,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_3,01fa05ef25d5a65c7331f59ad95e62fa41facc55,1388b8940b4e26b7021c2b7b9bd66293e1403b5b60063f508020eed1f67f7217,fa74ac6d18265519c9f9a4e2caab5f00,,,16785408,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,716,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,DIPS-journal,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\DIPS-journal,,,,,,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,723,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Cookies-journal,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies-journal,,,,,,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,721,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,data_1,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\data_1,3ba4384a78cc79346edcc6b206db9b436f256e05,ef9ba98dda31a38fe735d73d11265a8e4f28d84beeb69e2d111baf654746bcea,73e9a2a6a9041fc06926a7362e6d3192,,,532480,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5008,"""msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations=is-enterprise-managed=no --field-trial-handle=1852,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2444 /prefetch:3","Oct 9, 2024 2:44:29 PM",High,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,718,"{""FileType"":""Unknown""}",2,1,2533274790396222
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,WebAssistDatabase,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\WebAssistDatabase,aec4ddff328ebacfde0792f7a83e39f4c092aa7a,7e34d18953161dd554f381fc7809b22acb13028601ebd0f5948440e096089f20,fb686cf1c2dbc47c3ec5eae638c9bf4a,,,14336,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,727,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,MANIFEST-000001,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Asset Store\assets.db\MANIFEST-000001,36c054831d286550849399d27a578dc1bc31b158,de53d36c4f37d5938cd0e0a714bcd46f27ca38c78873914455d04a35a208eef1,e02b88bafe2c8ee91e903d7370e9d299,,,158,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6972,"""msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --string-annotations=is-enterprise-managed=no --field-trial-handle=5444,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5480 /prefetch:8","Oct 9, 2024 2:44:36 PM",Low,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,728,"{""FileType"":""Unknown""}",2,1,2533274790396231
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Network Action Predictor-journal,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Network Action Predictor-journal,,,,,,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,731,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,MANIFEST-000001,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\EdgeCoupons\coupons_data.db\MANIFEST-000001,b40f818f7f271da3a2436ca93b2f84c758ea1b9c,f8dcc5f2647e8a8d6fe67a943f68b8fda251ec7ba141e8c632aea41727b75814,014a4794bde237e84bfaa3546c22ba83,,,103,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,725,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,WebAssistDatabase-journal,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\WebAssistDatabase-journal,,,,,,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,726,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,History-journal,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\History-journal,,,,,,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,729,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Network Action Predictor,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Network Action Predictor,2e20375ab23d0c6ac46e362958165d03dd4a948e,6e161739a2852c1da7b0fd51d863a421433bf4751a28394f2b0023539a1d6650,233fa19c78c43df8d3409e037cf8b516,,,45056,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,732,"{""FileType"":""Unknown""}",2,1,2533274790396219
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,LOG,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\PriceComparison\PriceComparisonAssetStore.db\LOG,b250af7a479b02f12fffc923478dee4296c1ee03,c1777de146f65c8e6cfba7b9d3280377d414c7276d0cd3bc3ae954019637d1fe,270f1d257599f37c7b5097ff6c78921f,,,307,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,4836,"""msedge.exe"" --type=utility --utility-sub-type=price_comparison_service.mojom.DataProcessor --lang=en-US --service-sandbox-type=entity_extraction --string-annotations=is-enterprise-managed=no --field-trial-handle=4936,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=4880 /prefetch:8","Oct 9, 2024 2:44:46 PM",Low,TokenElevationTypeDefault,5976,msedge.exe,"Oct 9, 2024 2:44:27 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,720,"{""FileType"":""Unknown""}",2,1,2533274790396238
"Oct 9, 2024 2:44:57 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,FileModified,Favicons,C:\Users\alice\AppData\Local\Microsoft\Edge\User Data\Default\Favicons,96291c5e9f4626584307fdb9067d1d84723b5058,daa283d83b33f19307ca1d0cca9bfd2e0b7253fa8acaaad5eb24845c118b94a3,f9e91d6b7d877136b44f2e758d065d1d,,,20480,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,79ebf63cda35bd48570dd7293f1528b5,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,c:\program files (x86)\microsoft\edge\application\msedge.exe,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",High,TokenElevationTypeDefault,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",Local,alice,DC01,S-1-5-21-827617619-716324038-3096087224-500,736,"{""FileType"":""Unknown""}",2,1,2533274790396219
