Timestamp,DeviceId,DeviceName,ActionType,FileName,FolderPath,SHA1,SHA256,MD5,FileSize,ProcessVersionInfoCompanyName,ProcessVersionInfoProductName,ProcessVersionInfoProductVersion,ProcessVersionInfoInternalFileName,ProcessVersionInfoOriginalFileName,ProcessVersionInfoFileDescription,ProcessId,ProcessCommandLine,ProcessIntegrityLevel,ProcessTokenElevation,ProcessCreationTime,AccountDomain,AccountName,AccountSid,LogonId,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountSid,InitiatingProcessLogonId,InitiatingProcessIntegrityLevel,InitiatingProcessTokenElevation,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessMD5,InitiatingProcessFileName,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessId,InitiatingProcessCommandLine,InitiatingProcessCreationTime,InitiatingProcessFolderPath,InitiatingProcessParentId,InitiatingProcessParentFileName,InitiatingProcessParentCreationTime,InitiatingProcessSignerType,InitiatingProcessSignatureStatus,ReportId,AdditionalFields,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,CreatedProcessSessionId,IsProcessRemoteSession,ProcessUniqueId,InitiatingProcessUniqueId
"Oct 9, 2024 2:44:29 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,4616,"""msedge.exe"" --type=gpu-process --string-annotations=is-enterprise-managed=no --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2032,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=2028 /prefetch:2",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:29 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,589,,2,1,2,1,2533274790396221,2533274790396219
"Oct 9, 2024 2:44:30 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,1988,"""msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=no --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.5 --num-raster-threads=1 --renderer-client-id=6 --time-ticks-at-unix-epoch=-1728477356170994 --launch-time-ticks=514255862 --field-trial-handle=3624,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=3676 /prefetch:1",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:30 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,595,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396225,2533274790396219
"Oct 9, 2024 2:44:29 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,elevation_service.exe,C:\Program Files (x86)\Microsoft\Edge\Application\129.0.2792.79\elevation_service.exe,071069a6582bd262500e3b100008cf3926a8de37,5221135faeafe8c85ec4088c60b91d6eb7c3ad1c7421bf779d3abbecc564f052,d57ce95128ff39c1baef348da03c8f10,1727040,Microsoft Corporation,Microsoft Edge,129.0.2792.79,elevation_service_exe,elevation_service.exe,Microsoft Edge,3772,"""elevation_service.exe""",System,TokenElevationTypeDefault,"Oct 9, 2024 2:44:29 PM",nt authority,system,S-1-5-18,999,nt authority,system,S-1-5-18,0,System,TokenElevationTypeDefault,bf142f3042e8f3c83d76ae0491d4c097efc86b07,645b0114d351f3146056c1a8b055031efe8c68d900b1120b44edaf94d49ff609,bd54bdb6488bebb4345128218b144cce,services.exe,753496,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,services.exe,services.exe,Services and Controller app,756,services.exe,"Oct 9, 2024 2:36:00 PM",c:\windows\system32\services.exe,636,wininit.exe,"Oct 9, 2024 2:35:59 PM",OsVendor,Valid,593,,0,0,0,0,2533274790396224,2533274790395917
"Oct 9, 2024 2:44:30 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,1672,"""msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=no --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.5 --num-raster-threads=1 --renderer-client-id=5 --time-ticks-at-unix-epoch=-1728477356170994 --launch-time-ticks=514263503 --field-trial-handle=3636,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=3828 /prefetch:1",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:30 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,596,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396226,2533274790396219
"Oct 9, 2024 2:44:30 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,backgroundTaskHost.exe,C:\Windows\System32\backgroundTaskHost.exe,acf7bc9378f91f13d8f016d402000114f6538d71,15630a8878b557aff2b31fa6e6afd43f6258574ed544c96ee96d0c7b10c15c0c,29a74cac569952c68dff4c88281e05f4,41272,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.1,Background Task Host,backgroundTaskHost.exe,Background Task Host,6108,"""BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:30 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,nt authority,system,S-1-5-18,0,System,TokenElevationTypeDefault,238304aa84d6a01d65f9d8309008c7434229c139,89c291326e2017e25a206a4ed135267adbb5839cdf730936f3d4af948195256e,6d32c214dff967fc889a705d0b77cfa0,svchost.exe,80056,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.20348.2520,svchost.exe,svchost.exe,Host Process for Windows Services,896,svchost.exe -k DcomLaunch -p,"Oct 9, 2024 2:36:02 PM",c:\windows\system32\svchost.exe,756,services.exe,"Oct 9, 2024 2:36:00 PM",OsVendor,Valid,598,,0,0,2,1,2533274790396227,2533274790395920
"Oct 9, 2024 2:44:31 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5272,"""msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=no --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.5 --num-raster-threads=1 --renderer-client-id=7 --time-ticks-at-unix-epoch=-1728477356170994 --launch-time-ticks=514917323 --field-trial-handle=4884,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=4904 /prefetch:1",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:31 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,608,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396228,2533274790396219
"Oct 9, 2024 2:44:31 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6692,"""msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=no --field-trial-handle=5096,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5104 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:31 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,609,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396229,2533274790396219
"Oct 9, 2024 2:44:34 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6280,"""msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=no --field-trial-handle=3664,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5112 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:34 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,620,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396230,2533274790396219
"Oct 9, 2024 2:44:36 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6480,"""msedge.exe"" --type=utility --utility-sub-type=entity_extraction_service.mojom.Extractor --lang=en-US --service-sandbox-type=entity_extraction --onnx-enabled-for-ee --string-annotations=is-enterprise-managed=no --field-trial-handle=5452,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5560 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:36 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,622,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396232,2533274790396219
"Oct 9, 2024 2:44:36 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6972,"""msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --string-annotations=is-enterprise-managed=no --field-trial-handle=5444,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5480 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:36 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,0,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,621,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396231,2533274790396219
"Oct 9, 2024 2:44:36 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,6712,"""msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=no --field-trial-handle=6024,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=6036 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:36 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,624,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396234,2533274790396219
"Oct 9, 2024 2:44:36 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,2268,"""msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --string-annotations=is-enterprise-managed=no --field-trial-handle=5700,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5860 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:36 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,623,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396233,2533274790396219
"Oct 9, 2024 2:44:45 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,4988,"""msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=no --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.5 --num-raster-threads=1 --renderer-client-id=14 --time-ticks-at-unix-epoch=-1728477356170994 --launch-time-ticks=528998524 --field-trial-handle=5108,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=4040 /prefetch:1",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:45 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,653,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396235,2533274790396219
"Oct 9, 2024 2:44:45 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,3524,"""msedge.exe"" --type=renderer --string-annotations=is-enterprise-managed=no --pdf-upsell-enabled --disable-gpu-compositing --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.5 --num-raster-threads=1 --renderer-client-id=15 --time-ticks-at-unix-epoch=-1728477356170994 --launch-time-ticks=529194942 --field-trial-handle=5192,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=5164 /prefetch:1",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:45 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,654,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396236,2533274790396219
"Oct 9, 2024 2:44:46 PM",519c3f1d95fc1de87e9e09a9884365b64c2fe50e,dc01,ProcessCreated,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,4836,"""msedge.exe"" --type=utility --utility-sub-type=price_comparison_service.mojom.DataProcessor --lang=en-US --service-sandbox-type=entity_extraction --string-annotations=is-enterprise-managed=no --field-trial-handle=4936,i,947591242120394032,6129909247141571266,262144 --variations-seed-version --mojo-platform-channel-handle=4880 /prefetch:8",Low,TokenElevationTypeDefault,"Oct 9, 2024 2:44:46 PM",dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,dc01,alice,S-1-5-21-827617619-716324038-3096087224-500,347838,High,TokenElevationTypeDefault,944bb7170090377d57b65aa3aedb4068f474184e,02b046940a46c5a304e3c51b9e426d07bce99b630eef185a229cf8447e3da722,79ebf63cda35bd48570dd7293f1528b5,msedge.exe,3795008,Microsoft Corporation,Microsoft Edge,129.0.2792.79,msedge_exe,msedge.exe,Microsoft Edge,5976,"""msedge.exe"" --single-argument https://go.microsoft.com/fwlink/?linkid=846668","Oct 9, 2024 2:44:27 PM",c:\program files (x86)\microsoft\edge\application\msedge.exe,5500,SystemSettings.exe,"Oct 9, 2024 2:39:21 PM",OsVendorApplication,Valid,664,"{""DesktopName"":""Service-0x0-54ebe$\\sbox_alternate_desktop_0x1758""}",2,1,2,1,2533274790396238,2533274790396219
